"Il10","Slpi","Bcl6","Mta3","Pax5","Mitf","Bach2","Myc","Spib","condition"
7,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,3,0,2,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,1,3,0,1,0,9,"DMSO"
0,0,0,1,3,0,2,5,0,"DMSO"
0,0,0,0,6,0,4,0,4,"DMSO"
0,0,0,0,3,0,1,1,4,"DMSO"
0,0,1,0,6,0,2,0,1,"DMSO"
0,0,0,0,5,0,0,2,0,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,2,0,3,5,2,"DMSO"
0,0,0,0,13,0,1,1,5,"DMSO"
0,0,0,0,2,0,3,2,6,"DMSO"
0,0,1,0,0,0,0,0,7,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,9,0,6,"DMSO"
0,0,0,0,1,0,4,0,0,"DMSO"
0,0,2,0,2,0,2,0,0,"DMSO"
0,0,0,0,1,0,5,0,0,"DMSO"
0,0,0,0,5,0,9,0,2,"DMSO"
0,0,0,0,4,0,1,0,3,"DMSO"
40,0,1,0,2,0,1,0,0,"DMSO"
0,0,0,0,3,0,1,0,5,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,1,0,2,"DMSO"
0,0,0,0,4,0,3,0,2,"DMSO"
0,0,1,0,2,0,4,0,2,"DMSO"
0,0,1,0,1,0,3,0,0,"DMSO"
0,0,0,0,4,0,3,0,0,"DMSO"
0,0,0,0,4,0,0,0,3,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,4,0,2,0,7,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,1,0,1,0,9,0,1,"DMSO"
0,0,0,0,2,0,3,0,4,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,6,0,3,0,5,"DMSO"
0,0,0,0,8,0,3,0,2,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,5,0,1,0,1,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,2,0,1,0,1,"DMSO"
0,0,0,0,4,0,4,0,4,"DMSO"
0,0,0,0,5,0,3,0,1,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,2,0,2,0,0,"DMSO"
0,7,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,3,0,1,0,5,"DMSO"
0,0,1,0,10,0,2,1,4,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,0,0,5,0,1,"DMSO"
0,0,0,0,4,0,2,0,10,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,0,3,0,0,0,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,6,0,4,0,6,"DMSO"
0,0,0,0,0,0,2,0,3,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,0,2,0,2,0,2,"DMSO"
2,0,0,0,8,0,1,0,1,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,4,0,1,0,1,"DMSO"
0,0,0,0,5,0,5,0,1,"DMSO"
0,0,0,0,2,0,2,3,5,"DMSO"
0,0,0,0,1,0,4,0,0,"DMSO"
0,0,1,1,0,0,2,0,1,"DMSO"
0,0,0,1,4,0,0,0,6,"DMSO"
0,0,0,0,1,0,4,1,6,"DMSO"
0,0,0,1,3,0,4,0,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,3,0,1,1,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,9,0,1,0,4,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,0,0,5,0,6,0,2,"DMSO"
0,0,1,0,3,0,0,0,4,"DMSO"
0,0,0,0,0,0,7,0,0,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,0,3,0,2,0,5,"DMSO"
0,0,0,0,4,0,0,0,1,"DMSO"
0,0,0,0,4,0,4,0,1,"DMSO"
0,0,0,0,5,0,2,0,1,"DMSO"
0,0,0,0,2,0,2,0,4,"DMSO"
0,0,0,0,6,0,10,0,5,"DMSO"
0,0,0,1,0,0,1,0,0,"DMSO"
0,0,0,0,9,0,0,0,2,"DMSO"
0,0,0,0,3,0,1,0,7,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
1,0,2,0,3,0,2,0,1,"DMSO"
0,0,0,0,2,0,1,1,0,"DMSO"
0,0,0,0,4,0,3,0,8,"DMSO"
0,0,0,0,1,0,2,0,1,"DMSO"
1,0,0,0,9,0,2,0,0,"DMSO"
0,0,0,0,0,0,0,1,1,"DMSO"
0,0,0,1,4,0,0,0,1,"DMSO"
0,0,0,0,0,0,1,0,3,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,1,0,1,3,0,"DMSO"
0,0,0,0,3,0,5,0,3,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,1,0,5,0,1,0,1,"DMSO"
0,0,0,0,4,0,3,0,3,"DMSO"
0,0,0,0,2,0,3,2,5,"DMSO"
1,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,3,0,2,0,0,"DMSO"
0,0,0,0,1,0,2,0,5,"DMSO"
0,0,1,0,8,0,5,0,5,"DMSO"
0,0,0,0,8,0,3,0,5,"DMSO"
0,0,0,0,1,0,1,1,8,"DMSO"
0,0,0,0,1,0,3,0,0,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,3,0,3,0,5,"DMSO"
0,0,0,1,2,0,2,0,10,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,14,0,8,0,13,"DMSO"
0,0,1,0,5,0,4,0,1,"DMSO"
0,0,0,0,2,0,10,0,1,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,1,2,0,2,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,2,0,6,"DMSO"
0,0,0,0,3,0,1,0,9,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,5,0,3,4,1,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,10,0,4,2,3,"DMSO"
0,0,0,0,4,0,3,0,4,"DMSO"
0,0,0,1,2,0,5,0,3,"DMSO"
0,0,0,0,0,0,8,0,1,"DMSO"
0,0,0,0,0,0,0,0,4,"DMSO"
0,0,0,0,5,0,8,0,3,"DMSO"
0,0,0,1,8,0,2,0,0,"DMSO"
0,0,1,0,9,0,2,0,0,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,1,0,4,0,0,"DMSO"
0,0,0,0,1,0,2,0,2,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,9,0,2,0,1,"DMSO"
0,0,0,0,2,0,6,0,0,"DMSO"
0,0,0,0,2,0,4,0,5,"DMSO"
0,0,0,0,2,0,2,0,0,"DMSO"
0,0,0,0,0,0,1,0,2,"DMSO"
0,0,0,0,5,0,6,0,3,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,5,0,0,0,3,"DMSO"
0,0,0,0,1,0,7,0,5,"DMSO"
1,1,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,1,0,3,0,0,"DMSO"
0,0,1,0,1,0,4,0,1,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,1,0,5,0,2,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,4,0,3,1,6,"DMSO"
0,0,1,0,2,0,2,0,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,2,6,0,2,0,2,"DMSO"
6,0,0,0,4,0,5,0,3,"DMSO"
4,0,0,0,3,0,2,0,4,"DMSO"
0,0,2,0,1,0,3,0,1,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
2,0,0,0,2,0,0,0,2,"DMSO"
0,0,0,0,4,0,1,0,2,"DMSO"
0,0,2,0,6,0,7,0,8,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
1,0,0,0,2,0,3,0,0,"DMSO"
0,0,1,1,5,0,1,0,5,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,7,0,1,2,12,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
0,0,0,1,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,7,0,0,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,5,0,4,0,11,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,4,0,0,0,1,"DMSO"
0,0,0,0,1,0,0,0,4,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,1,1,3,0,2,0,5,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,1,0,3,0,0,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
8,0,0,0,3,1,0,0,0,"DMSO"
0,0,0,0,2,0,3,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,4,0,4,0,0,"DMSO"
0,0,0,0,3,0,0,0,4,"DMSO"
0,0,0,0,4,0,4,0,2,"DMSO"
0,0,0,0,1,0,3,0,2,"DMSO"
0,0,2,0,9,0,2,0,0,"DMSO"
0,0,0,0,5,0,7,0,1,"DMSO"
0,0,0,0,5,0,0,0,0,"DMSO"
0,0,0,0,5,0,1,0,1,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,1,0,2,1,4,"DMSO"
0,0,0,0,0,0,1,0,2,"DMSO"
1,0,0,0,1,0,3,0,0,"DMSO"
0,0,0,0,4,0,2,0,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,2,0,1,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,0,1,0,"DMSO"
1,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,6,0,1,0,5,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,5,0,3,0,5,"DMSO"
0,1,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,0,0,1,0,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,5,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
1,0,1,0,3,0,9,0,0,"DMSO"
0,0,0,0,0,0,4,0,4,"DMSO"
0,0,1,0,4,0,8,0,10,"DMSO"
0,0,0,0,6,0,2,3,6,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,7,0,3,0,5,"DMSO"
0,1,0,0,3,0,3,0,2,"DMSO"
0,0,0,0,3,0,5,0,1,"DMSO"
0,0,0,1,1,0,0,0,0,"DMSO"
0,0,0,0,1,0,5,0,3,"DMSO"
0,0,0,0,1,0,1,0,11,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,1,2,0,8,0,3,"DMSO"
0,0,0,0,6,0,0,1,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,6,0,0,0,7,"DMSO"
0,0,0,0,3,0,4,0,2,"DMSO"
0,0,0,1,2,0,2,7,3,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,0,3,0,3,0,3,"DMSO"
0,0,0,0,7,0,3,0,2,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,1,0,4,0,2,0,1,"DMSO"
0,0,0,0,2,0,2,0,4,"DMSO"
0,0,0,0,0,0,4,1,7,"DMSO"
0,0,0,0,2,0,6,0,2,"DMSO"
0,0,0,0,11,0,0,1,9,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,0,0,1,0,0,1,3,"DMSO"
0,0,0,0,4,0,2,0,1,"DMSO"
0,0,0,0,0,0,0,0,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,1,0,0,0,0,1,3,"DMSO"
0,0,0,0,1,0,1,0,3,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,3,0,5,0,3,"DMSO"
0,0,0,0,3,0,7,0,4,"DMSO"
0,0,0,0,0,0,5,0,3,"DMSO"
0,0,0,0,3,0,2,0,0,"DMSO"
0,0,0,0,3,0,0,0,0,"DMSO"
0,0,0,0,3,0,1,0,3,"DMSO"
0,0,0,0,4,0,6,0,0,"DMSO"
0,0,0,0,6,0,0,1,10,"DMSO"
0,0,1,0,3,0,6,0,2,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,5,0,2,0,8,"DMSO"
0,0,0,0,3,0,2,1,1,"DMSO"
0,0,0,1,6,0,3,0,3,"DMSO"
0,0,0,0,2,1,0,0,1,"DMSO"
0,0,0,0,0,0,4,0,0,"DMSO"
0,0,0,0,1,0,0,2,1,"DMSO"
0,0,0,0,2,0,3,0,4,"DMSO"
0,0,3,0,2,0,5,0,0,"DMSO"
0,1,0,0,3,0,2,0,4,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,1,0,1,0,5,0,5,"DMSO"
0,0,0,0,3,0,3,0,2,"DMSO"
0,0,0,0,8,0,0,0,1,"DMSO"
0,0,0,0,6,0,7,0,1,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,1,1,0,5,0,2,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,5,0,4,0,1,"DMSO"
0,0,0,0,4,0,0,2,1,"DMSO"
0,0,0,0,4,0,7,0,1,"DMSO"
0,0,0,0,5,0,6,0,7,"DMSO"
0,0,0,0,1,0,4,0,1,"DMSO"
0,0,0,0,7,0,1,0,7,"DMSO"
0,0,1,0,2,0,2,0,2,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,8,0,3,0,0,"DMSO"
0,0,0,0,5,0,1,2,8,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,0,0,3,0,3,0,3,"DMSO"
0,0,0,0,1,0,4,0,2,"DMSO"
0,0,0,0,4,0,1,0,0,"DMSO"
0,0,0,1,3,0,2,0,1,"DMSO"
0,0,0,0,2,0,2,1,4,"DMSO"
0,0,0,0,4,0,4,0,6,"DMSO"
0,0,0,0,5,0,2,0,2,"DMSO"
0,0,0,0,1,0,2,0,7,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,6,0,6,0,6,"DMSO"
0,0,0,0,3,0,3,0,0,"DMSO"
0,0,1,1,2,1,4,0,0,"DMSO"
0,0,0,0,3,0,4,0,0,"DMSO"
0,0,0,0,5,0,1,0,4,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,1,0,1,0,3,0,0,"DMSO"
0,0,0,0,3,0,1,0,1,"DMSO"
0,0,0,0,4,0,2,0,3,"DMSO"
0,0,0,0,1,0,3,0,1,"DMSO"
0,0,0,1,2,0,3,0,3,"DMSO"
0,1,0,0,2,0,7,0,1,"DMSO"
0,0,0,0,6,0,6,0,6,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,1,0,5,0,1,0,3,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,5,0,0,4,2,"DMSO"
0,0,0,0,2,0,0,0,3,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,1,0,2,0,2,1,3,"DMSO"
0,0,0,0,6,0,4,0,0,"DMSO"
0,0,0,0,2,0,1,0,2,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,0,1,0,1,0,3,"DMSO"
0,0,0,0,0,0,2,0,4,"DMSO"
0,0,0,0,3,0,0,0,3,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,1,0,2,0,5,1,3,"DMSO"
0,0,1,0,3,0,1,1,4,"DMSO"
0,0,0,0,1,0,2,0,1,"DMSO"
0,0,0,0,3,0,1,0,3,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,1,1,0,3,0,3,"DMSO"
0,0,0,0,0,0,1,0,3,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,6,0,1,0,5,"DMSO"
0,0,0,0,4,0,2,0,2,"DMSO"
0,0,0,0,2,0,1,0,3,"DMSO"
0,0,0,0,4,0,6,0,1,"DMSO"
0,0,0,0,1,0,0,0,0,"DMSO"
0,0,0,0,2,0,5,0,4,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,2,0,11,0,2,"DMSO"
0,0,0,1,0,0,2,1,0,"DMSO"
0,0,0,0,1,0,1,0,1,"DMSO"
0,0,0,0,8,0,5,1,0,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,1,0,5,0,6,0,7,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,1,0,0,1,0,3,"DMSO"
0,1,0,1,0,0,3,0,0,"DMSO"
0,1,0,0,0,0,3,0,0,"DMSO"
0,0,1,0,3,0,1,0,0,"DMSO"
0,0,0,1,0,0,0,0,0,"DMSO"
0,0,3,0,4,0,11,0,2,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,1,0,4,0,2,1,5,"DMSO"
4,0,0,1,6,0,4,0,1,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,2,0,2,0,9,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,3,0,1,0,6,"DMSO"
0,0,0,0,2,0,2,0,7,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,1,3,0,3,1,3,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
0,0,0,0,0,0,1,0,1,"DMSO"
0,0,0,0,5,0,2,0,0,"DMSO"
0,0,0,0,0,0,0,0,4,"DMSO"
0,0,0,0,2,0,4,0,0,"DMSO"
0,0,0,0,3,0,2,0,1,"DMSO"
0,0,0,0,1,0,1,1,1,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,3,0,2,0,4,"DMSO"
6,0,0,1,10,0,4,0,1,"DMSO"
0,0,0,0,1,0,4,0,2,"DMSO"
0,0,0,1,2,0,3,0,2,"DMSO"
0,0,0,0,3,0,0,0,2,"DMSO"
0,0,0,0,1,0,0,0,1,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,0,0,2,0,1,"DMSO"
0,0,0,1,4,0,1,0,5,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,0,0,3,0,0,"DMSO"
0,0,0,0,1,0,2,0,3,"DMSO"
0,0,0,0,1,0,5,0,1,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,6,0,1,0,5,"DMSO"
0,0,0,3,4,0,1,0,2,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,3,0,3,0,0,"DMSO"
0,0,0,0,0,0,0,0,2,"DMSO"
0,0,0,0,18,0,4,0,6,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,5,0,0,2,9,"DMSO"
0,0,1,0,0,0,0,0,1,"DMSO"
0,0,0,0,0,0,0,0,3,"DMSO"
0,0,0,0,3,0,1,0,4,"DMSO"
0,0,0,0,0,0,0,0,1,"DMSO"
1,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,0,3,0,1,0,0,"DMSO"
0,0,0,0,1,0,3,0,7,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,1,1,0,0,0,1,"DMSO"
0,0,0,0,1,0,5,0,0,"DMSO"
0,0,0,0,3,0,2,0,1,"DMSO"
0,0,0,0,1,0,0,0,2,"DMSO"
0,0,0,0,1,0,4,0,0,"DMSO"
0,0,0,0,0,0,2,0,0,"DMSO"
0,0,0,0,2,0,3,0,6,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,4,0,2,0,1,"DMSO"
0,0,0,0,2,0,6,0,0,"DMSO"
0,4,1,0,0,0,5,0,0,"DMSO"
0,0,0,0,2,0,2,0,0,"DMSO"
0,0,0,0,1,0,1,0,0,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,0,0,2,0,5,"DMSO"
0,0,1,0,3,3,3,1,0,"DMSO"
0,0,0,0,0,0,1,0,0,"DMSO"
0,0,0,1,1,0,1,4,6,"DMSO"
0,0,0,1,3,0,1,0,3,"DMSO"
0,1,0,0,0,0,4,0,1,"DMSO"
0,0,0,0,1,0,2,0,0,"DMSO"
0,0,0,0,1,0,0,1,3,"DMSO"
0,0,0,0,1,0,0,0,4,"DMSO"
0,0,0,0,2,0,2,0,1,"DMSO"
0,0,0,0,5,0,5,0,2,"DMSO"
0,0,0,0,2,0,3,0,4,"DMSO"
0,0,1,0,6,0,1,0,5,"DMSO"
0,0,1,0,2,0,2,0,3,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,0,3,0,"DMSO"
0,0,0,0,0,0,0,0,3,"DMSO"
0,0,0,0,3,0,3,0,1,"DMSO"
0,0,0,0,0,0,3,1,3,"DMSO"
0,0,1,0,1,0,0,0,3,"DMSO"
0,0,0,0,7,0,8,0,4,"DMSO"
0,0,0,0,3,0,2,0,2,"DMSO"
0,0,0,0,4,0,0,0,3,"DMSO"
1,0,0,0,4,0,3,0,5,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,4,0,5,0,0,"DMSO"
0,0,0,0,1,0,1,0,2,"DMSO"
0,0,0,0,2,0,1,0,0,"DMSO"
0,0,0,0,2,0,5,0,0,"DMSO"
0,0,0,0,9,0,1,0,1,"DMSO"
0,0,0,1,2,0,1,0,4,"DMSO"
0,0,0,0,1,0,0,0,2,"DMSO"
0,0,0,0,1,0,4,0,1,"DMSO"
0,0,0,1,1,0,0,0,0,"DMSO"
0,0,0,0,2,0,0,0,0,"DMSO"
0,0,0,0,5,0,1,0,0,"DMSO"
2,0,1,2,10,0,2,0,4,"DMSO"
0,0,0,0,3,0,1,0,2,"DMSO"
0,0,1,0,4,0,2,0,0,"DMSO"
0,0,0,0,5,0,2,0,3,"DMSO"
0,0,0,0,3,0,2,0,1,"DMSO"
0,0,1,0,4,0,2,0,0,"DMSO"
0,0,1,0,3,0,5,0,3,"DMSO"
0,0,0,0,0,0,2,0,1,"DMSO"
0,0,0,0,4,0,1,0,4,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,2,0,0,0,1,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,3,0,5,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"DMSO"
0,0,0,0,1,0,2,0,1,"DMSO"
0,0,0,0,4,0,0,0,4,"DMSO"
0,0,0,0,3,0,0,0,9,"DMSO"
0,0,0,0,3,0,2,0,0,"DMSO"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,3,"N6"
0,0,0,1,1,0,7,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,5,0,0,0,1,"N6"
2,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,46,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,1,0,0,"N6"
4,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,2,0,1,0,0,"N6"
5,0,0,0,1,0,1,0,0,"N6"
3,0,0,0,1,0,0,0,0,"N6"
0,13,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,2,0,0,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,38,0,0,0,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,3,0,3,0,5,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,3,0,1,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,5,0,0,0,1,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
12,0,0,0,3,0,0,0,3,"N6"
0,0,0,0,0,0,2,0,9,"N6"
1,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,1,0,"N6"
0,2,0,0,0,0,1,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,1,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
2,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,2,0,0,0,6,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,1,0,0,1,0,0,"N6"
